date,VCB,BID,CTG,MBB,TCB,ACB,VPB,HDB,VIB,TPB,STB,SHB,LPB,SSB,MSB,OCB,NAB,BAB,KLB,PGB,VAB,VBB,SGB,ABB,BVB
2022-12-31,375.838265998,196.5981332,89.839961141,56.507045202,84.495626332,65.954670744,122.9758158,28.502355475999995,28.480461768,25.917590322,42.41735325,24.84171417,22.912453707,68.5076,20.826,21.64962875456,4.913731148,10.116710208,2.761531164,4.2,3.07237264467,3.726773586,3.730178091,6.88299472,4.7058156
2023-01-31,431.737732417,229.668747749,100.526244624,64.623067893,96.08198312,78.436746282,133.607273424,33.34635185,35.272873152,30.77878973,51.08934547,27.48444972,25.869862986,70.3853,22.49,22.61128652384,6.272556242,10.576560672,2.783448078,4.12,2.96438063607,5.061843817,3.730178091,7.566119008,5.183847
2023-02-28,439.257840007,224.543153562,90.323260394,56.995227018,86.615081842,73.45418938,117.104712336,30.468035164,32.174580240000004,28.691644332,44.773872875,24.47579694,24.406094757,66.11779999999999,20.072,19.553707975360002,5.682359484,10.653202416,2.465652825,4.38,2.60800700769,5.875736899,3.587882469,6.789841408,5.1403896
2023-03-31,429.398143389,235.285837269,96.23025126400002,60.351477003,92.690854304,75.303385756,144.556087992,34.39939454,33.51518775,30.329657176,49.39265134,26.87458767,26.945284542,65.4919,21.008,19.972892131200002,5.860791061999999,10.499918928,2.418166178,5.72,2.5702098046799997,5.061843817,4.021545316999999,6.88299472,5.8605408
2023-04-30,425.220305839,221.523967945,95.102553007,60.961704273,96.435225705,72.889157154,136.701503628,33.592061811,32.859779634,32.522480822,47.69595721,27.97233936,24.495713219999995,66.54455,19.578,18.83862912128,5.970595109999999,10.34663544,2.5569733,7.985,2.6782018132800003,5.161795599,3.845369785,7.40051312,5.6929194
2023-05-31,441.597429035,224.051658229,92.310157323,61.510908816,97.918844562,76.484816774,132.575863356,34.680205924,34.289760978,34.160493666,52.22047489,29.35469334,25.362025029,63.2159,19.994,20.39207628704,7.150988626,10.653202416,2.600807128,6.8,2.92658343306,4.969031448,3.845369785,8.042235936,5.8605408
2023-06-30,469.839610873,220.751618136,97.250549687,68.46749969400001,105.760829949,79.515444168,136.304807448,35.031220154,37.775340504,34.239752352000004,56.17942786,31.22493696,26.497192226999996,67.73945,21.008,22.01949712736,8.262754611999998,10.72984416,3.10489615,7.06,2.82399102489,5.161795599,3.902965632,8.321695872,5.972288399999999
2023-07-31,508.275716333,240.34121783699996,98.861547197,73.471363308,112.119196479,82.751537826,152.093315412,37.593624033,40.009686354,35.6664087,54.576994515,37.16092758,28.588289697,73.0027,22.906,22.98115489664,9.072559466,10.72984416,3.126813064,7.315,2.82399102489,5.875736899,4.309524552,8.321695872,6.084036
2023-08-31,494.405295667,239.07737269499998,106.97023466400002,72.067840587,112.755033132,81.467373676,143.921374104,36.50547992,39.145739292,37.278001982,61.552292605,36.71369541,36.14611341,70.3853,23.322,23.572944293120003,9.731383754,10.653202416,3.10489615,7.575,2.89418583048,5.49734801,4.685591553,8.22854256,5.8605408
2023-09-30,485.548280061,225.877212323,99.022646948,72.067840587,109.999740969,78.744945678,148.999085208,37.593624033,37.209306222,33.94913717,57.781861205,32.729263350000004,31.187225124,62.61845000000001,22.906,24.189391581120002,10.321580512,10.499918928,2.852851639,7.215,2.64040461027,5.061843817,4.570399859,8.135389248,5.7487932
2023-10-31,481.621112764,204.742913004,91.2898589,66.636817884,90.571398794,77.152582132,137.33621751599998,37.277711226,34.40892609,30.039041993999994,50.9008239,29.76126804,32.979594383999995,64.60995,20.41,23.00581278816,9.511775658,9.656859744,2.513139472,5.795,2.35962538791,4.155138366,3.76067001,7.19350576,5.5811718
2023-11-30,470.006724375,222.928240325,96.874650268,69.382840599,96.435225705,79.10451164,137.65357446,38.997680953,35.958072546,32.337543888,51.84343175,31.83479901,34.443362613,56.58705,21.32,24.090760015039997,10.170599946,9.733501488,2.626376861,6.44,2.3218281849,4.583503146,3.703074163,7.286659072,5.804667
2023-12-31,445.608153083,249.047706593,99.828145703,72.678067857,103.923968507,86.141731182,138.367627584,43.982083019,37.68596667,33.103711186,52.691778815,31.83479901,35.459038527,59.8588,21.658,23.992128448960003,11.200012896,9.733501488,2.600807128,6.75,2.5702098046799997,4.776267297,3.645478316,7.566119008,5.8605408
2024-01-31,491.063025627,273.762900481,116.36772013900001,84.760567803,112.896330166,92.819384762,139.795733832,47.211413935,41.052381084,33.94913717,56.36794943,34.19293227,39.73085193,57.3552,22.672,26.803128082239997,11.488248521999997,10.29873435,2.717697336,6.905,2.64040461027,4.947613209,3.818265857,7.65927232,5.9164146
2024-02-29,539.943724962,304.165397508,130.920397646,94.097045034,137.905905184,100.93530219,143.365999452,50.475846274,43.316518212,37.753554098,59.478555335,34.80279432,38.506066269,57.3552,26.494,27.34560169568,12.078445280000002,10.384956312,2.73961425,7.465,3.00217783908,4.9975891,3.845369785,7.855929312,6.084036
2024-03-31,526.574644802,298.969589702,130.920397646,98.978863194,155.4267374,102.733132,142.334589384,52.195816001,48.678948252,36.32689775,59.57281612,33.62372769,39.521742183,55.33525,24.258,26.975733322879996,12.188249328000001,10.384956312,2.717697336,7.0,2.92658343306,4.804824949,4.106245091999999,7.65927232,6.028162200000001
2024-04-30,506.019684056,282.328961999,120.82481325,86.713295067,152.318202652,96.774610344,133.68661266,51.142773311,42.988814154,34.054815418,53.16308274,33.7457001,47.049693075,55.10765,22.672,24.63323362848,12.298053376000002,10.135870644,2.5569733,6.565,3.21276225585,5.333141511,4.455208165,7.286659072,6.084036
